rating,review_text,date_added,date_updated,read_at,started_at,n_votes,n_comments,type
0,"You can read more reviews of Baba Didi and the Godwits Fly on our website, but we wanted to share here as well! 
 Baba Didi and the Godwits Fly is unique, educational and inspirational. [...] readers will be delighted by the beautiful illustrations by Annie Hayward. With deep, rich saturated color, they invoke a dreamy like quality that magically keeps your eye on every page. Smartbooksforsmartkids.com 
 A wonderfully written picture book [...] I can see this book working very well in a classroom for units on culture, health and wellness and even habitats. And of course just as an engaging read aloud that I foresee leading to interesting discussions. thekams.wordpress.com 
 Author and illustrator have combined seamlessly to tell this story [...] I have been to many book launches at the Children's Bookshop but I don't think I have ever seen such a long queue of buyers snaking out to the front door, all of whom wanted the book - and to have it signed. 
 Barbara Murison, Around the Bookshops",Thu Jun 20 07:34:45 -0700 2013,Wed Nov 06 03:58:51 -0800 2013,,,0,0,children
0,"Mystical albino deer herd? 
 I must read this immediately.",Sat Sep 20 13:03:04 -0700 2014,Wed Oct 01 18:19:10 -0700 2014,,,0,0,mystery_thriller_crime
0,"Flora & Ulysses: The Illuminated Adventures by Kate DiCamillo and illustrated by K.G. Campbell is a precious novel about parents who don't understand and squirrels who do. 
 Flora is a 10 year old girl who is obsessed with comics. She sees her neighbor vacuum up a squirrel. But when Flora resuscitates the squirrel, she finds out that he is strong enough to lift the vacuum up one hand. She immediately assumes he's a superhero. What follows next is the impossibility of trying to keep a squirrel as a friend when your mother can only see it as a dirty rodent. 
 I would recommend this book to anyone who enjoys books that create a thin line between fantasy and realism. For anyone who has felt like they are alone in life and in need of a friend. 
 Check out the rest of my review at bookblogher.blogspot.com",Sat May 31 10:19:38 -0700 2014,Sun Mar 06 13:41:36 -0800 2016,Mon Jan 05 10:45:48 -0800 2015,Mon Jan 05 00:00:00 -0800 2015,0,0,children
0,"nothing to say except .. Perfect :') 
 proud of Essam Youssef",Sat Oct 05 15:35:18 -0700 2013,Sat Oct 12 15:59:51 -0700 2013,Sat Oct 12 15:59:51 -0700 2013,Mon Oct 07 00:00:00 -0700 2013,0,0,mystery_thriller_crime
0,"Don't bother. No matter how much you love J.A. Or, because you love J.A.",Tue Nov 13 17:45:54 -0800 2012,Tue Nov 13 17:45:54 -0800 2012,Thu Jan 04 00:00:00 -0800 2001,,0,0,romance
0,klm mrSwS .. mml ldrj@ !,Sat Jan 14 07:29:39 -0800 2017,Sun Jan 15 14:52:48 -0800 2017,Mon Jan 16 00:00:00 -0800 2017,Sat Jan 14 00:00:00 -0800 2017,0,0,poetry
0,One of the earliest novels I read. It struck a chord and inspired me to explore other amazing animal/human relationship stories. A true children's classic.,Tue Jul 24 19:51:54 -0700 2012,Sun May 19 02:31:38 -0700 2013,,,0,0,children
0,I slogged through half of this over 4 days but I just couldn't make myself read another page. This had a lot of potential but the pace is brutal and the writing is bland.,Fri Jul 21 20:08:11 -0700 2017,Mon Jul 24 14:43:08 -0700 2017,,,0,0,mystery_thriller_crime
0,"omg. ini uda lama bangedd. 
 huahh jadii kangenn. hehe.",Wed Oct 29 07:55:05 -0700 2008,Wed Oct 29 07:55:16 -0700 2008,,,0,0,comics_graphics
0,Anxiously awaiting the sequel :),Wed Jul 04 08:41:54 -0700 2012,Sun Jul 08 21:09:10 -0700 2012,,,0,0,young_adult
0,Very amusing and fun.,Sun Mar 01 15:45:08 -0800 2015,Sun Mar 01 15:46:01 -0800 2015,Sun Mar 01 15:46:01 -0800 2015,Sun Mar 01 00:00:00 -0800 2015,0,0,children
0,am done with this book!! am not sure why is there soo much fuss about it!! it is a completely normal diaries of a normal 13 yr old girl that happened to be Jewish in Hitler times......okay they are in hiding but they didnt suffer that much and the girl never talked about her suffering it's all about how she hates her parents!!,Sun Jan 19 14:29:11 -0800 2014,Tue Jan 28 14:07:13 -0800 2014,Tue Jan 28 14:07:13 -0800 2014,Sun Jan 19 00:00:00 -0800 2014,0,0,history_biography
0,"I may come back to this one, but it's quite disturbing.",Sat Jun 12 02:52:44 -0700 2010,Tue Aug 27 17:22:55 -0700 2013,,Sat Jun 12 00:00:00 -0700 2010,0,0,history_biography
0,"This is the first thing I've read of his since The Wicked Years and I went in with pretty good expectations, sadly disappointed. Started off confused and stayed that way the rest of the way. I made it to chapter 8 and just lost the desire to keep going.",Wed Jun 03 13:25:27 -0700 2015,Fri Jan 06 18:54:04 -0800 2017,Thu Dec 29 00:00:00 -0800 2016,,2,0,fantasy_paranormal
0,This book is one of my favorites!! My friend Myla introduced me to it!!,Wed Mar 20 15:34:06 -0700 2013,Wed Mar 20 15:35:32 -0700 2013,,,0,0,history_biography
0,"as usua, Adonis surprises us with new images and metaphores. Adonis's highly assimilation between woman aand nature makes of a woman an eternal fact. 
 Adonis's narration of man's thougts and questions about his existence, questions about the land and home and assumtions on sexuality and life find the best place in the book. 
 you sometimes suffer and scratch your head several times to comprehend a clue or a detail in the poetry of Adonis. 
 Such a lovely book.",Wed Jul 27 14:31:12 -0700 2011,Tue Jul 19 15:13:41 -0700 2016,,,0,0,poetry
0,"9/30/17 - ON SALE for $2.99: 
 http://amzn.to/2xNZVrk",Tue Aug 13 05:55:45 -0700 2013,Sat Sep 30 10:40:35 -0700 2017,,,0,0,fantasy_paranormal
0,So far this is very....strange....,Tue Sep 04 05:59:27 -0700 2012,Sat Dec 08 15:03:45 -0800 2012,Sat Dec 08 15:03:45 -0800 2012,,0,0,comics_graphics
0,"For my first foray into comic books, this was a delightful collection! I love the girls' strength, creativity, and teamwork, and the whole camp concept is awesome. My younger self would have devoured these. 
 I can't give this a star rating because I don't feel like I'm the target audience (too old, too literary). I found myself wanting more from the story, but that's in part because I haven't quite grasped what comics are supposed to do just yet. I'm definitely going to read Volume 2, though, and keep up with this feminist, whimsical world.",Sun Oct 25 07:08:48 -0700 2015,Sat Nov 07 08:55:31 -0800 2015,Thu Oct 29 00:00:00 -0700 2015,Sun Oct 25 00:00:00 -0700 2015,1,0,comics_graphics
0,"Fly the Colour Fantastica is a collection of short comics, each one its own self-contained story set in stunning colours. The title of each chapter is a theme reflected in the story: Serendipity, Permanence, Freedom, Belonging, Intercept, Synthesis, Unity, Capture, Diversity, Clarity, Acceptance, and Threshold. The work is a limited edition hard cover published in 2015 using the crowd-funding platform Kickstarter, but is also available as an e-book. 
 I knew this book was going to be one of my favourites when the very first chapter, entitled Serendipity, is about a mermaid who makes friends with a little boy and they spend a day together in his world. Each story is very sparsely worded, the plot translated in the movement and expressions of the characters, each in their own strange fantasy landscape depicted in panels that range from a full page to small strips of less than a fifth of the page. The style of each comic is unique, some leaning towards the drama and flowing lines of the anime style, others reminiscent of Western super-hero comics, and several with a rounded and playfully childish feel. 
 This is a beautiful work brought together by a team of passionate creatives who wanted to showcase the incredible work of female artists based around Australia. It is suitable for readers, art-lovers and comic-lovers alike, and I highly recommend it to anyone who likes their books with a splash of fantastic colour!",Sun Nov 27 22:20:38 -0800 2016,Sun Nov 27 22:21:04 -0800 2016,Wed Feb 10 00:00:00 -0800 2016,Wed Feb 10 00:00:00 -0800 2016,0,0,comics_graphics
0,if only it weren't so expensive!,Tue Jun 07 21:00:56 -0700 2011,Wed Feb 29 07:53:52 -0800 2012,,,0,0,history_biography
0,"This book feels like a chapter in an ongoing story. It's confusing and annoying. If something is labeled as book one of a series, I shouldn't feel like I'm missing 50% of the information I need right off the bat.",Mon Feb 06 11:51:12 -0800 2017,Mon Feb 06 11:53:30 -0800 2017,Thu Feb 02 00:00:00 -0800 2017,,0,0,fantasy_paranormal
0,Somehow I did not know that this book existed. VERY excited to get myself a copy...,Tue Jun 26 16:25:31 -0700 2012,Tue Jun 26 16:26:07 -0700 2012,,,0,0,history_biography
0,1st edition,Tue Jun 22 16:46:43 -0700 2010,Mon Mar 21 21:02:56 -0700 2011,,,0,0,poetry
0,"Sorry, I can't even rate this (audio)book. I just didn't care at all. Call me a philistine, but this is not my cup of tea... :/",Sun Dec 14 00:37:45 -0800 2014,Fri Oct 21 07:36:57 -0700 2016,Fri Oct 21 07:36:57 -0700 2016,Sat Jun 11 00:00:00 -0700 2016,0,4,romance
0,"That synopsis isn't even a synopsis and ugh. Curiosity killed the cat and now I'm sure it will kill me. I just want to know *how* this is ""different"" from the original. 
 But seriously why the hell couldn't she have finished midnight sun!?!? It's what her fans want, stop being a money grubbing bitch and write what your fans want, but perhaps you are clearly out of ideas since you pretty much reversed roles or some shit. Why even change their names if they aren't completely different characters??",Tue Oct 06 17:11:22 -0700 2015,Tue Mar 07 09:55:01 -0800 2017,,,6,0,young_adult
0,"Like the bachelor but better, since this is a book of course. And Prince Maxon is a prince and a gentleman and perfect and I really liked this book. It was fun, clever and romantic.",Thu Jul 17 10:17:52 -0700 2014,Thu Nov 20 05:56:59 -0800 2014,Sun Jul 20 00:00:00 -0700 2014,,0,0,young_adult
0,Never liked Joe Buck till I read this !,Thu Jan 19 10:35:10 -0800 2017,Sat Jan 21 07:44:44 -0800 2017,Sat Jan 21 07:44:44 -0800 2017,Thu Jan 19 00:00:00 -0800 2017,0,0,history_biography
0,"I wouldn't recommend reading this out of sequence, because a lot of stuff happens and you're wondering what. There is a huge life change for Selina Kyle, one that has me intrigued when I read the blurb on the back of the book. I liked this, but I was really confused about what was going on, without having read the previous volumes. Sometimes you can skip around with characters in ongoing comic series. Not so much in this case. I liked the artwork, and Batman and Bruce show up, so I was happy with that. 
 Overall rating: 3.5/5.0 stars.",Mon Apr 18 18:22:18 -0700 2016,Sun May 15 20:05:28 -0700 2016,,Mon Apr 18 00:00:00 -0700 2016,0,0,comics_graphics
0,"A warm book to cuddle up with in cold weather, warms your heart up with a combination of melancholy, acceptanc, hope and a familiar nostalgia. Quite fairy-tailish and dreamy, a page-turner but feels slow at times. Liked it better towards the end. A light short read for the heavey heart",Thu Nov 14 02:21:44 -0800 2013,Wed Nov 20 09:24:43 -0800 2013,Sun Nov 17 00:00:00 -0800 2013,Fri Nov 15 00:00:00 -0800 2013,0,0,fantasy_paranormal
0,Soundless by offashionandbeauty featuring white pumps,Thu Apr 28 02:39:11 -0700 2016,Thu Apr 28 02:39:46 -0700 2016,,,0,0,young_adult
0,I don't know how to rate this or what to say about it. It's gorgeous and full of unspeakable cruelty.,Thu Nov 03 18:03:29 -0700 2011,Thu Nov 03 18:04:24 -0700 2011,Thu Nov 03 00:00:00 -0700 2011,Thu Nov 03 00:00:00 -0700 2011,2,0,comics_graphics
0,I had every intention of reading this when I first heard about it but with all of the animosity towards the book I find myself loosing interest in it. I don't know if one day I'll decide to read it but for now I just want to return it to the library and be done with it.,Tue Jan 31 08:39:52 -0800 2017,Tue Jan 31 09:03:08 -0800 2017,,,4,0,young_adult
0,"see full review @ Katie's Corner 
 I'm having another work by Nana Haruta. Well, the first one was Stardust Wink and if you're interested you can read it on my blog. 
 This story is your normal shoujo manga with lots of romance. It surely is fun, as the story takes place in a house full of school kids. We get to see a lot of different people thrown to leave together. Do you think it is fun? Then this story is for you! Get to know all of the people living in the dorm, but be careful most of them are eccentric, and some are just plain weird. But there are some, which will make your heart beat, and not only yours to say the truth. 
 Will we have a happy ending or not so much? Will the choice be the one who we were rooting for or not? There's a weird Love Triangle. Grab your copy now and have fun reading! Enjoy it to its fullest and don't forget to share your thoughts below! Stay tuned for more reviews as well as promos. Don't miss your next favourite book or manga! Happy reading! 
 XOXO 
 Katie",Wed Jun 24 11:07:46 -0700 2015,Wed Apr 06 09:03:44 -0700 2016,Sun Jul 05 00:00:00 -0700 2015,Wed Jun 24 00:00:00 -0700 2015,0,0,romance
0,"s@n olm@li ogul doordun, brat :(",Thu Feb 27 09:27:58 -0800 2014,Thu Feb 27 09:28:22 -0800 2014,,,0,0,poetry
0,"No entiendo la relacion entre el autor y Mamoru Oshii, no se a que se debio el ""tributo"" que aparecio en este numero, pero yo me hubiera ofendido :D",Thu Apr 22 23:08:27 -0700 2010,Thu Apr 22 23:08:27 -0700 2010,Fri Apr 23 00:00:00 -0700 2010,,0,0,comics_graphics
